400	5024	73
143	5944	47
452	2073	27
3390	2192	67
4398	5323	90
897	2538	88
3136	7557	53
5211	8473	29
3151	8929	27
3990	6235	21
3374	3634	23
3735	356	96
2324	270	82
14	1183	55
5692	3172	35
5008	817	14
522	2752	21
3081	411	22
3385	7790	25
1254	3408	68
5761	6447	67
3923	226	77
4148	4024	22
5160	6705	11
5155	2757	38
2792	3496	98
5686	7522	65
2701	1931	22
1023	6348	35
5278	2539	94
5066	2378	4
1997	6431	94
4930	1809	85
1662	6082	10
5591	559	42
2770	8217	16
4088	134	16
1349	6979	17
1566	8536	49
149	2110	34
1082	5500	50
1828	625	99
3914	645	13
3301	7997	100
5552	8457	50
1351	8187	6
3312	7966	26
1714	1964	75
5326	1716	3
4670	4792	25
412	3732	80
2536	8952	63
2306	8089	62
410	8914	61
2623	5051	41
1168	7626	30
5771	8285	1
4755	2235	56
3818	1624	38
2695	6315	27
4225	515	95
945	7620	20
4233	8789	70
5402	6576	64
2820	7135	48
447	1444	34
3109	8680	44
3857	1582	96
1410	4718	99
1349	1768	50
153	1718	100
5849	4325	66
4401	4247	32
4787	7717	8
1243	8245	91
4108	5554	66
1720	8566	78
1887	4084	53
2288	6446	3
4629	2941	6
987	5482	63
4370	2460	1
3634	8164	9
3225	2103	100
3674	7493	67
666	1416	62
4277	8932	44
2780	7922	23
3698	2191	83
4185	1287	82
2233	223	76
135	2536	37
271	6525	100
1185	2866	24
2416	1583	84
5127	4479	7
4675	178	37
3443	3529	91
4871	8046	6
577	8237	12
5627	7421	52
5655	257	8
3339	421	40
5760	1717	51
1986	1028	50
1586	6009	81
2630	7813	72
2522	6127	40
2278	975	55
2775	796	98
4712	1832	73
5643	2979	53
3116	8867	17
3936	679	100
605	4145	59
5483	2611	83
1892	5165	56
5708	5301	19
5249	7618	81
4794	2019	24
4334	66	57
1179	8511	3
3711	8129	77
160	1023	73
3074	8048	100
4908	212	90
5148	5605	16
5706	8425	15
3187	7134	69
67	4632	76
5348	2942	3
2533	7094	9
372	3195	87
3105	7746	24
3450	5766	37
4430	190	80
5625	2745	78
5271	2084	58
3113	2374	97
3539	8552	11
4312	1489	89
4607	2694	64
1369	1925	40
4063	788	20
4853	5088	89
3774	5846	3
1800	5927	98
572	5554	98
4096	1028	37
4431	2553	1
3413	4883	95
5896	2547	58
1259	3543	41
5203	3888	47
4009	3056	55
4530	2789	85
2443	1866	60
313	3720	55
4846	4868	93
293	4851	5
2869	7000	32
320	1648	26
2988	7186	46
2094	8422	35
2512	2289	5
4446	3583	14
547	1106	33
1270	1855	30
4812	5621	19
1864	8393	94
4480	6377	82
1723	2205	6
1626	4054	48
2600	5369	11
1012	7350	72
2414	5727	22
3724	1866	57
1898	1392	43
1809	7601	80
4900	4960	40
3674	557	6
2191	3812	1
1821	4883	1
4691	5524	36
731	8325	16
2548	6718	22
3468	4661	38
4491	6733	99
3941	2221	78
4670	4583	82
1328	777	65
3860	368	56
1801	7	81
215	3856	19
3187	356	96
1406	4231	75
4802	6584	10
5976	2938	14
3404	2471	27
4876	2246	96
769	3386	79
2172	3869	62
579	6163	69
1543	2798	2
3879	2286	76
5182	3284	32
5605	8887	6
5565	958	57
1105	8896	59
3580	5288	32
3367	7404	47
1894	1590	89
1090	8933	59
4826	1708	54
3782	6682	18
1387	1154	49
2783	8517	90
2909	7985	93
4251	4350	75
540	3112	85
5707	6192	61
2061	4350	66
5484	4060	13
5395	2530	83
5606	8726	49
4089	8049	83
5969	4128	19
5074	8678	63
1822	92	78
3898	6012	22
2688	4019	18
2654	6944	11
2305	8738	88
3986	3587	57
2370	4493	8
2840	5399	3
2340	7807	15
5585	3515	60
1245	2907	52
1178	2546	100
4108	8924	38
475	4608	56
361	8454	11
3331	618	11
1	2619	95
4277	7970	31
2978	5209	63
3361	3503	34
259	1785	17
4352	437	61
667	7235	47
2372	7153	81
3740	7404	60
2804	2289	90
5062	4280	7
1667	4280	65
5553	8113	26
294	5863	25
3014	5034	56
159	5689	77
670	5067	74
4077	7372	68
1115	2046	29
45	8622	26
952	6643	6
18	4745	77
1921	2557	41
3583	2356	3
5057	2997	49
1049	8948	91
670	5859	95
285	4768	50
2808	6210	14
2794	6103	17
5749	1213	82
4595	5901	38
5714	2791	88
426	4356	54
2412	1647	43
3471	6345	65
4315	1571	66
5970	8016	59
3401	561	97
5502	6994	27
1657	2850	19
4393	6736	11
3037	4381	10
1947	388	21
2232	6351	8
4521	7205	49
2315	3140	72
3138	3619	83
3296	1174	16
3557	8139	58
2935	953	72
692	5323	97
4207	6556	14
3886	7036	65
979	5809	33
2615	3931	81
2309	8927	15
3119	816	28
1633	8984	19
4415	506	45
997	6586	27
735	3431	34
2641	5677	62
5426	2907	4
479	8169	36
5081	3974	21
1927	7282	87
356	2279	41
3280	4769	38
1525	885	56
2168	2752	43
1090	8621	11
5442	6656	21
251	3572	28
4726	7681	45
2238	7359	1
3544	5117	12
2997	56	83
910	3223	42
5485	4972	83
2479	4659	12
1970	40	30
1605	3220	90
3735	1052	59
3843	5805	19
1088	2193	39
146	606	23
4265	3806	87
4511	8488	77
5557	1104	8
5396	7306	31
4743	6939	67
3489	4687	36
4166	6276	8
3590	6707	48
2523	2068	67
224	1604	23
2309	8597	56
501	3889	80
3964	8930	30
1798	5372	92
4871	3107	11
2437	7881	77
1856	1880	59
1985	6067	55
2088	5734	98
4707	4784	54
1201	8528	25
5556	7199	31
4767	6261	3
2800	2886	2
3562	5435	42
1071	942	51
2090	4997	96
5202	5493	7
5154	7423	84
1671	4948	42
4913	3753	88
1991	3104	62
3728	7160	16
4426	1632	62
5477	7309	11
4353	1740	59
394	6704	30
5230	5037	33
2616	3304	92
1685	81	72
3894	8631	56
1164	8565	79
5453	3133	100
4728	7161	32
107	2980	28
4534	3621	83
811	6110	29
1688	6864	23
1387	6180	61
3519	7083	32
203	5953	50
2130	6768	29
628	2492	61
5925	3273	3
4720	1671	89
4231	2588	38
2192	6756	54
1405	8489	10
2993	6469	30
3443	2569	12
1012	153	82
5852	1382	27
1260	7955	96
3137	7549	89
3741	2780	17
5629	1571	23
4589	1310	29
2137	3709	53
3252	825	9
1331	5393	68
5099	1435	95
1376	6090	58
5018	4986	27
2704	5286	59
920	1503	11
3088	3313	99
343	7021	48
3582	7356	39
3656	3062	6
828	2868	13
848	6172	5
5912	7819	10
5354	4705	76
679	4687	33
5349	2717	59
3608	1966	24
4524	7583	100
3266	6260	88
768	1872	29
1904	7961	9
4770	6064	86
1916	1528	43
2560	4316	37
2466	623	27
1801	4537	77
2394	3061	80
2522	2001	39
567	5307	60
2479	1042	75
1003	1209	70
2762	2435	90
1650	6927	37
3611	8960	38
5761	8902	15
5097	4057	45
2925	1419	67
5535	6909	25
797	8100	1
2424	3318	75
1504	7976	96
3661	6385	23
3289	2264	6
5097	5694	65
737	3255	98
4986	410	85
2335	6761	86
4006	4675	63
3644	5865	72
606	1242	20
5007	2144	31
3659	8790	29
5710	5561	69
2287	1358	53
2674	1779	54
4340	4809	55
5954	2377	16
5906	7582	51
3453	5436	90
5420	4695	63
257	1346	84
4710	7592	82
1323	7877	36
5944	2171	33
3510	7020	87
3397	8347	84
1350	4120	86
1877	6812	18
5316	7511	28
491	5357	93
3347	8806	13
3199	6998	29
2423	6008	99
5445	4576	84
2487	7416	37
578	3828	2
3192	1120	90
4536	6217	55
1915	745	10
5396	827	58
664	1645	55
4694	8199	92
4339	2276	36
14	1854	2
104	4194	50
4222	3314	12
5246	3214	5
3148	4889	23
4695	2025	74
1098	6872	28
1037	3120	35
1858	5679	69
199	1339	15
1948	7519	96
170	4418	47
2146	7680	96
582	5203	20
3972	2821	61
559	2735	68
3599	2777	7
3833	1168	85
2025	8834	66
935	4633	29
19	1096	95
4112	4970	22
1222	633	79
2796	8137	99
288	1179	5
2364	3359	10
1158	7628	37
4123	2311	7
142	1061	50
423	3386	46
2485	2949	92
274	2811	43
752	2430	16
5093	3251	14
2627	2921	5
3605	4935	100
4787	7698	71
49	7050	13
4077	8940	72
4425	7780	27
4307	8038	50
635	83	77
1121	2748	99
1502	6951	57
3623	8238	78
734	236	84
4946	1038	71
5332	858	14
4299	304	40
5899	4837	44
3254	5773	93
2540	1170	93
175	4867	91
786	3481	15
4548	4953	57
1372	32	28
1396	1572	86
5237	6903	86
4403	8834	50
1488	186	17
3002	4016	74
276	1298	27
537	3658	41
1481	2172	17
587	2289	42
5066	3149	33
5264	2932	48
5105	3417	14
4547	8605	65
1224	8933	40
3784	3513	46
3152	7509	59
3350	3398	25
117	713	5
3013	6348	50
5152	7457	99
2680	2109	48
1809	1263	28
273	1054	7
3441	5822	56
4429	3164	58
1308	4597	55
1904	4249	84
1261	2949	96
4034	5753	82
4278	7625	24
1070	7185	35
2024	1297	56
2882	1263	67
1714	8057	91
2067	750	77
1343	4754	31
4434	618	36
3105	7710	48
2813	2111	29
3244	6531	4
2879	8702	84
4984	1920	16
2095	1526	42
3287	6478	28
5337	2191	53
3638	1080	74
1214	2501	42
2988	6318	50
75	2159	60
2701	7999	67
4263	2840	48
57	4365	57
2029	8390	21
3181	8448	74
5039	7847	78
5407	1718	9
3181	8220	83
4093	1470	89
2730	2514	19
2370	5186	42
3959	7507	58
1959	1171	76
946	2135	77
1275	5675	2
2456	2447	2
698	2413	96
2155	394	7
5765	5598	28
1561	3803	16
4238	4491	47
2555	3993	97
5345	540	23
3369	8808	16
3089	6140	33
1932	8291	13
4689	8890	97
2033	2077	6
2016	205	16
3439	5594	33
1160	2942	35
3026	6541	48
1336	6948	78
3413	7279	13
1361	715	28
1781	2230	80
4860	6401	34
3691	8494	94
4333	2934	83
5986	2959	40
1996	952	88
965	4661	56
2638	1722	19
1458	3895	36
1205	5864	31
2809	6690	56
3587	520	21
5104	458	17
2692	6428	41
5122	420	37
648	91	61
5902	6784	27
4500	7662	69
2518	938	47
5763	4602	35
1922	5090	46
4361	4710	85
394	2924	45
1972	1596	8
3812	4230	76
813	3241	23
3265	1709	85
5848	1972	63
1767	8268	28
2405	245	74
2727	6282	65
5771	8916	31
1184	3711	29
568	1778	52
1534	7134	21
3757	2497	71
976	2873	63
587	8913	14
4670	7304	14
5479	4365	99
3515	7103	36
4928	1247	66
5881	4734	70
5493	1927	26
2358	8459	86
5623	1139	10
3222	8847	39
3236	260	3
585	222	73
69	4666	64
981	6517	33
5653	6436	41
1982	4521	73
4400	842	14
463	779	12
1179	6071	100
2022	3484	75
5560	4792	97
1888	4694	14
1229	1833	41
4099	3601	2
4018	3603	23
4417	1057	42
5892	3157	50
143	3215	18
2123	5475	93
3475	948	59
483	6534	98
527	3762	54
2445	5203	55
3864	767	46
1228	831	20
1212	5874	26
3161	6322	18
3068	3427	47
3199	57	40
311	727	1
3674	6567	79
2937	7640	61
3743	4874	41
2647	6288	17
2524	7577	27
1284	74	37
268	3867	90
3368	6645	6
2481	3909	26
5350	2351	10
4202	8214	86
20	3494	88
817	8522	80
1258	4809	36
950	8613	86
3940	744	4
3768	8635	51
5883	1297	49
3781	2600	63
1874	7196	9
4709	1788	51
5457	2400	3
3867	2728	3
789	6953	80
2826	3153	4
139	4791	37
144	4957	91
198	2215	29
4749	8384	29
2113	4035	75
2199	8739	20
1795	2949	100
5912	3627	90
273	8102	12
4602	3470	56
4158	8811	30
5604	1197	80
4740	5646	42
4480	1639	39
880	8747	40
3980	7457	98
366	4113	70
1507	7316	100
2912	529	74
1243	2588	51
1171	7026	8
36	5347	38
5487	2418	16
1047	8935	49
5502	8848	79
20	2067	52
3688	3623	14
1419	793	5
2834	6750	38
4517	3763	67
1296	3811	23
4089	3296	92
842	7380	72
33	6580	67
4511	4121	5
718	6970	79
4782	6885	58
2431	444	48
952	5156	34
4627	3889	81
3550	829	40
5006	7347	15
253	5834	64
5234	6623	3
1837	8672	37
1367	6849	13
5657	6358	85
3611	437	44
2412	1634	66
5258	8163	88
2190	7134	53
1371	133	52
364	4597	1
3699	1711	90
5594	1372	98
5966	682	84
3331	5847	98
3434	4598	72
2879	6988	82
5621	8688	1
3321	8878	41
5185	167	81
4600	4116	97
4473	6514	57
4294	5558	36
2640	1810	42
610	2750	18
4120	2038	18
4893	4794	17
5339	1647	78
5419	3654	70
4823	3726	94
4630	3562	58
1610	3820	14
4262	8701	54
2314	707	20
2782	161	59
5507	882	17
146	2674	97
1245	6456	41
177	2137	11
1889	1444	31
120	5035	99
562	1376	82
5994	2095	66
180	4641	12
4847	7632	8
67	697	13
3487	1889	86
883	4824	58
4256	3628	93
5604	6858	86
1339	1292	60
4606	6381	79
2473	6517	44
2511	6369	69
1756	1847	96
3617	1869	82
1682	6	43
4957	8126	80
4378	130	61
5625	1791	94
2354	1045	47
182	8441	96
3843	381	98
1443	1468	4
1075	7291	2
2777	8247	88
672	2820	63
1263	3818	80
4190	6595	82
2197	5245	62
5688	1334	56
4863	5451	87
3082	6691	65
4074	79	32
4954	862	27
5414	1635	97
438	1664	32
4636	8588	67
1140	5013	43
155	5753	70
1100	2188	16
4588	7226	92
1209	1474	68
1397	6040	8
926	4922	17
5071	5477	62
4401	7484	18
3152	4176	16
5870	1500	74
2840	5527	8
3207	1270	31
2454	7736	42
139	755	31
2290	7478	13
2108	858	17
1413	1366	44
1255	3926	46
5165	5385	34
3718	856	98
2724	7053	42
199	5024	88
4074	49	96
4888	4119	75
1164	6520	29
3398	2968	54
4806	5828	8
3417	1564	31
4522	2793	9
5406	1607	87
442	4582	96
2956	7293	21
2285	7842	97
1219	2591	67
3520	453	20
1644	7237	30
4799	4253	72
4548	2798	90
1561	2974	5
3696	6809	34
3648	2198	41
609	5561	53
1556	4638	67
5053	417	72
5927	1908	20
557	1377	27
3364	3392	33
5034	5249	53
3506	2753	1
1615	5537	41
224	2541	64
1594	2003	58
5287	7746	35
4027	5450	88
2457	8961	32
2036	2468	60
4216	6838	95
3453	2342	86
1330	7508	49
1367	6379	27
2138	5813	45
112	3527	23
3803	7254	92
262	42	5
3195	6866	90
2006	3473	87
3403	6439	88
4108	8076	66
5641	895	90
3936	3106	29
4906	8353	75
5675	6366	64
542	3310	55
2078	441	76
994	7161	85
5677	3137	63
1944	6300	96
3173	731	58
5728	8067	78
2092	1097	66
4345	8901	33
586	2619	79
3994	3342	33
1035	1221	32
3362	5963	12
3343	8591	94
636	1236	99
4278	3472	66
4654	6215	36
1719	5242	8
1694	687	59
4885	597	53
28	1285	8
5758	1801	91
4559	1308	20
1429	8704	95
5958	5525	43
4976	2140	77
5666	8309	37
637	7073	13
2397	8779	29
198	3970	13
2978	7436	36
2264	961	62
2480	8428	54
5060	3079	38
3544	3548	24
3618	4752	14
5730	7384	71
5193	4749	11
566	8696	64
2785	8616	88
1149	3433	45
2512	5597	11
1728	6430	81
2921	901	59
65	3119	9
883	6370	38
3478	399	87
1283	6036	69
5906	8486	10
5184	420	69
4128	2576	72
3680	7319	73
5580	6665	61
5728	7457	6
4377	1327	11
2713	8039	59
549	4332	15
3715	769	34
2518	5744	33
5293	8288	9
2461	1374	69
4764	7651	35
3400	7753	78
2720	2452	65
1413	2233	99
1976	6377	81
762	2199	27
3596	2473	12
4926	5545	86
5749	272	25
5396	7449	62
3287	2481	37
1235	7111	18
1504	1676	14
2790	7884	65
5428	6653	9
2969	1158	63
4837	2540	63
3987	4348	69
5880	4008	44
1462	7133	81
4569	6334	68
2799	4705	35
4568	6831	90
4103	1823	89
1621	8717	27
5649	8235	78
5971	1562	42
3371	2179	87
1518	6775	32
2207	8954	21
1038	5106	62
2	7085	57
2006	4091	63
957	7627	78
5469	3772	92
1212	7509	3
4796	1299	86
1573	6641	43
5499	8051	65
4318	5937	91
1568	5817	19
5074	2763	4
4523	7178	53
315	3859	89
1552	2882	36
4464	504	78
5962	8198	77
5445	7587	54
4638	6183	19
3682	3112	25
3133	4741	3
2044	4092	54
4911	2909	17
5093	7294	23
5593	1116	81
4486	1625	62
1580	412	52
990	2630	89
1846	3189	100
4649	2403	18
2086	1422	82
536	7900	46
1116	60	5
5465	1579	2
5549	3519	48
3141	6038	29
2725	5852	90
270	7785	99
4226	7072	10
2215	2897	11
5914	4007	72
945	7021	7
5257	152	13
5343	8735	80
2036	504	2
3320	5308	15
5025	7519	4
5632	5311	29
1954	6251	38
1193	4794	94
2690	8479	52
1909	4191	19
930	1305	72
3364	5253	84
4701	7365	85
2773	5346	37
1168	5976	24
4149	8292	31
1066	7725	81
276	7112	47
606	669	70
628	8806	27
3325	3575	78
2752	5130	21
2681	8686	4
906	1659	74
4324	3770	46
2094	6374	65
4772	6905	30
512	2610	50
5643	5200	14
4067	4936	5
1140	4964	47
577	4022	21
3122	5352	24
2397	2698	46
1164	4885	89
1555	7937	15
3775	6589	80
1358	1156	90
5323	3148	24
4107	215	51
1694	5829	52
4400	2782	92
3820	6305	70
4669	4352	74
6000	5964	79
4959	2061	46
5494	4184	31
4396	4761	54
2163	5405	56
2013	4742	53
485	4135	38
4242	1367	46
5294	7184	22
5084	7792	17
759	697	22
5457	7736	85
5547	7896	61
5358	8747	28
1007	2382	72
2288	1033	12
5484	5882	13
2287	8972	79
4133	8552	81
3367	5475	74
285	3402	14
3107	6569	15
1311	3477	82
2148	6392	84
5423	4704	69
1789	6826	48
3221	4648	73
2483	1638	6
2831	1616	20
4870	4977	58
2037	7802	89
3037	116	27
4909	8579	29
4459	5615	66
5129	6747	63
5926	8258	78
2874	6565	83
4460	1643	95
4869	3727	23
4599	3797	59
2345	6900	19
3139	1718	78
3822	7489	63
2722	4567	59
2103	5084	16
587	6206	65
1509	8124	59
1723	1099	22
1546	1054	16
414	7698	99
924	3967	11
1813	2577	32
3339	7645	52
1578	3191	88
5681	8866	45
2732	4668	69
4733	7767	51
5157	2895	70
4614	7126	51
4096	2631	78
3635	5994	45
4689	7812	80
3932	7632	63
5267	1293	79
59	3342	63
1706	6002	10
3264	6172	3
4557	3293	75
1227	3438	33
3399	8391	44
4314	5360	76
3709	5230	92
5446	4427	45
3003	5217	17
5885	2388	94
2292	4544	5
5276	6975	45
3806	977	17
1139	4121	13
1313	3715	87
5342	4619	6
3268	3275	89
1736	8660	13
1286	5043	45
4001	1225	43
3150	4956	93
3570	8951	55
5063	2289	48
5427	8655	46
5594	8209	90
1444	53	84
2913	8455	18
4887	1103	45
1653	4630	32
2923	8996	44
2858	17	90
2168	3129	10
5450	4686	94
3558	7109	79
5919	86	38
2878	6273	9
2972	6164	46
1261	1354	73
2116	4906	61
603	435	50
901	8399	30
4441	8578	1
3045	114	92
2564	2168	75
896	3000	71
5954	3537	89
1721	7457	81
875	4079	1
2958	4828	6
5498	1986	10
1832	6117	100
592	3064	13
1777	2447	80
4797	2831	5
715	1729	12
1773	4849	44
1723	5579	6
879	5296	37
3755	1018	83
5212	873	93
3540	4667	44
3675	7835	19
3722	3552	13
2037	5762	51
1778	3167	98
3612	7798	6
2947	7390	18
2691	6908	19
3435	614	84
481	6463	9
4435	5077	99
2865	8125	32
2397	964	13
1327	2341	89
4509	3603	67
1910	354	33
2057	5956	50
1090	74	68
1962	3470	95
3357	6635	100
5315	6686	27
4695	5165	22
4189	754	18
3721	3961	84
5340	8565	8
1958	263	2
5023	8740	25
2591	2526	79
2222	8588	72
3803	290	97
1804	6347	80
5406	3460	45
1152	1744	96
518	2457	42
5002	3026	83
4422	8783	20
3396	7987	62
1477	1285	78
2603	4119	22
631	1466	44
2677	6616	61
2675	4045	47
322	158	49
4025	6344	65
3636	8305	69
3840	1774	90
2808	4789	52
1773	3890	79
3594	6908	28
1874	7326	74
4797	3143	6
2608	8492	73
3725	4164	9
3875	4872	87
3521	8380	33
1733	7381	73
1400	8641	79
901	4479	32
2036	5958	17
2292	8183	92
1151	4795	53
1806	7192	33
689	323	34
370	8694	23
5061	3445	62
4085	6219	5
4515	346	20
1425	8115	70
870	4005	14
1449	2871	41
3389	7765	28
3451	5219	55
665	8485	95
450	7994	63
554	8418	19
2873	6970	46
701	7928	70
843	1881	10
3506	988	35
4985	6479	59
735	3184	84
1474	2538	90
2885	8168	5
3118	1078	83
1853	1773	70
453	7328	58
1571	6017	46
4757	509	21
4959	3761	45
377	7155	17
3618	667	4
4645	677	38
2425	3294	5
2391	8322	99
3148	3519	46
2606	345	45
3877	1174	14
3298	6008	91
5130	5463	25
1088	78	14
531	5834	98
3246	4327	64
4210	4555	8
5065	8996	69
270	7785	33
3067	5857	81
4744	1335	89
2257	2558	5
3014	4441	2
2462	4272	31
397	7945	24
5056	8880	73
547	8566	39
3251	5805	60
516	7472	71
917	2660	71
2588	51	65
5927	1317	47
2115	4088	43
3106	415	17
3886	4535	90
1289	1796	14
4436	6462	63
346	793	51
3519	3306	84
3238	140	16
2122	4924	23
4268	7443	66
3749	1082	37
2643	7377	8
4425	5301	96
2448	6576	37
1882	7827	78
3216	1961	96
264	6876	93
4377	7645	44
2708	7285	45
3966	8064	69
1271	3802	1
5851	4203	60
5476	6522	50
2030	3886	72
3476	7443	60
4039	3467	86
1301	3702	41
1812	8959	72
2629	3920	63
1466	5184	51
2589	5504	13
3200	710	37
1438	2207	72
2826	5170	3
4468	6866	94
3192	6360	8
1957	4912	94
3752	6334	55
3531	6302	71
835	713	95
5794	3684	75
1292	2202	21
2578	4084	64
1425	3883	77
5563	7761	27
4868	7810	73
2726	5875	93
5112	7057	92
4395	13	44
2967	1559	76
3962	7714	90
1036	7295	41
2246	5162	94
4935	2280	59
3087	6421	66
4305	2235	53
3001	5084	56
74	1558	73
1978	6060	11
5698	5813	35
4286	2305	68
474	1132	61
504	7173	24
244	6052	19
1914	662	46
4780	416	42
4468	3346	44
4802	670	19
2362	4310	26
3826	3616	80
1179	1948	72
1738	8231	15
2783	6471	52
4044	6888	88
3467	6567	92
2155	3148	55
1780	3255	92
5789	5277	98
3669	1920	42
4874	5625	76
2054	5258	62
1019	905	12
1649	7837	63
4355	6198	43
4211	5588	86
3662	1379	38
1553	4354	40
3970	3408	35
2856	3874	57
1773	4037	62
5431	4890	28
5909	1162	88
4069	1949	15
2636	5548	2
833	2055	34
3173	6801	79
1387	7777	98
2189	3288	12
701	4307	84
1658	7663	50
2170	2719	15
3606	315	24
4752	5237	83
3324	7151	55
4868	2381	51
2023	3078	39
2674	4975	52
936	5135	80
3082	1482	24
3952	3067	53
2759	4945	18
3574	3755	10
3966	5705	99
3534	1416	92
1255	459	50
3657	7641	38
4724	5322	56
2278	6134	61
1203	8784	71
2657	2732	42
2791	7821	19
3281	282	28
5572	2773	72
1467	3392	86
1530	480	28
2652	7901	59
1523	4603	64
145	2622	24
3367	2087	73
5189	5259	39
3858	5749	62
5751	48	71
4811	7264	18
2220	2603	12
4195	8853	37
2243	2901	13
2150	64	78
2697	3964	95
4695	148	84
3979	126	16
5091	2812	53
2159	6969	85
1497	1115	42
2674	7981	92
2864	4008	68
2628	335	100
1787	777	47
839	1030	6
3500	6348	94
5176	6240	72
3564	1869	79
3569	7807	20
3024	1385	82
3037	2748	43
5574	539	78
1008	6393	27
6000	3472	12
2911	142	90
4998	8704	68
3152	4901	35
2159	6625	82
872	4276	36
4308	3684	45
1399	8270	77
1413	2191	8
4161	6246	48
4086	725	78
1282	4371	35
5638	6408	92
2420	6748	91
807	6072	12
1356	5929	11
3039	2294	12
3024	1535	30
2449	6914	25
5183	505	48
5760	4051	32
3301	8265	77
4332	6003	39
5782	8959	10
92	7016	47
991	1534	79
3593	6367	78
2445	922	16
1559	7296	69
5503	3489	87
1228	8924	92
5101	3656	45
1200	3083	42
5819	3957	5
5801	6984	45
4471	7021	97
3960	8339	63
606	2048	45
3017	231	79
2008	2854	91
3740	2185	25
5636	7607	55
4470	5686	19
3358	5115	53
3906	8575	90
5304	5670	1
837	8746	45
1131	2703	3
4254	605	100
313	3039	90
4727	4808	77
4653	4960	14
2996	7619	25
3460	5224	41
1369	5401	66
1328	5310	3
996	4273	99
1437	2748	21
4235	2503	51
1440	4690	80
2217	7683	52
5570	5733	44
1826	4877	86
772	1989	65
2255	196	48
5545	5063	27
5573	8538	58
942	327	27
2088	3256	17
2128	6169	65
3334	5641	33
4278	4141	67
955	3790	7
2456	586	81
5035	6769	13
2514	7393	1
884	4921	17
5456	6894	17
380	478	92
3179	856	79
1268	420	35
3976	2619	57
4302	6167	89
5507	4650	15
4354	792	10
3624	4086	36
2933	6853	27
195	7474	90
5725	5795	99
2663	3202	32
3018	3953	83
479	4212	40
2144	6906	2
177	4880	84
2413	1986	12
4046	3152	53
43	1240	61
1908	5480	83
5296	6515	89
548	8057	59
1472	7381	60
1875	6285	36
1247	8997	23
4229	8771	92
1112	8921	25
1414	645	50
2800	6190	61
4923	7107	17
4686	2888	19
2519	4042	55
98	7383	61
4716	6960	85
1970	6979	31
5393	6614	51
5241	3700	14
5473	7966	88
4413	7990	27
5360	4971	100
1483	205	97
5993	4461	32
1112	2962	4
5625	6383	69
909	7200	29
2216	3142	97
3322	6807	97
91	478	64
3304	5278	61
3115	6782	88
569	3537	91
5577	4607	81
774	3279	2
3766	2208	32
4799	7443	4
3721	7753	34
4893	1879	2
2072	4088	48
4595	8439	14
1292	4411	29
238	290	77
1992	7960	15
5384	1474	76
2642	8865	31
3647	4247	17
3483	6063	32
5611	3367	94
2108	8907	26
5187	3981	21
4597	666	73
4596	984	49
4528	8419	78
1909	4906	11
3965	4186	43
1100	1795	55
5371	8487	27
3790	6535	97
3836	6073	64
2860	4033	54
2196	8156	46
1967	3729	92
4246	8451	66
5301	7810	41
1729	8849	37
599	1790	79
3366	4252	86
4114	1810	72
622	2577	29
14	7385	36
2262	3802	50
4830	5145	16
2742	7026	79
3993	4098	68
1387	469	25
584	6792	69
1930	7002	97
2297	5356	93
4325	6796	92
4437	3481	95
1825	6890	22
3716	8503	30
783	6929	44
1811	2747	27
2615	7039	33
3418	117	15
3242	8793	16
3607	6974	43
2742	8746	39
5982	8719	17
3908	1941	97
3086	7588	14
1337	1934	2
226	3337	38
4004	1380	60
3868	7925	71
3188	2120	57
4829	5575	24
1448	4567	60
1622	635	17
2777	7753	35
4017	1224	72
4673	6185	87
416	8719	82
3638	2406	23
904	5483	25
5453	3775	54
3893	8495	57
2120	194	60
4558	4656	92
5761	1896	16
2047	4214	19
3471	4675	10
3174	569	45
5061	4363	21
3992	6098	39
152	8071	15
1552	8024	75
5703	3143	54
5670	4038	64
1666	4491	73
4399	5026	43
4426	2141	7
4831	1754	88
2056	4425	5
4328	7461	61
2527	2799	89
4081	1413	80
5421	2846	17
614	5560	71
4426	6424	74
1766	2683	48
4860	8906	42
3766	6129	52
4031	5262	34
3605	3459	99
4842	5787	2
911	3071	35
846	4168	27
887	4444	8
5111	883	94
3072	2485	93
2312	8607	51
4823	3087	45
1927	1669	8
3366	4087	68
3460	6717	83
5747	8087	24
3428	6770	90
4125	4599	35
2765	3878	91
4019	5189	28
3988	2932	4
4900	2175	29
3948	8089	74
1491	7507	82
5594	2469	47
5441	2714	21
418	1506	5
2993	422	46
2549	1554	91
1225	4323	33
2785	4478	50
5036	6471	2
2546	3182	17
1605	3226	41
3494	2282	30
21	8428	10
1958	5993	99
5657	3408	15
4998	8331	56
5336	7823	56
4837	6501	54
2173	3015	51
1522	7633	39
4616	1831	2
2809	5299	40
2031	4779	3
5392	2392	38
1517	6143	59
3679	8571	70
2883	4243	25
3318	2309	28
3490	3497	71
1301	1818	91
4246	6750	49
2980	4534	57
1059	6676	24
2284	3485	43
5926	3772	78
5040	5533	34
3267	4868	15
2596	3723	73
2442	7652	11
1176	8531	7
5940	7360	47
1058	1562	4
1440	431	98
4229	1463	42
845	3735	85
4123	7516	75
1052	1670	60
5021	2163	45
5665	7462	46
5396	1024	5
5653	3180	61
420	665	53
985	6561	11
4042	1402	15
4399	5405	79
2311	6266	47
1229	5949	23
193	232	60
5768	5363	24
4780	3939	33
4370	1987	50
602	755	37
4518	2046	28
